default,0.0,2.0,4.0,6.0,8.0,10.0
0.0,-0.35,-0.385,-0.42,-0.455,-0.49,-0.525
0.1,-0.500922,-0.551015,-0.601107,-0.651199,-0.701291,-0.751384
0.2,-0.673509,-0.74086,-0.808211,-0.875562,-0.942913,-1.010264
0.3,-0.855344,-0.940878,-1.026413,-1.111947,-1.197481,-1.283016
0.4,-1.043457,-1.147803,-1.252149,-1.356494,-1.46084,-1.565186
0.5,-1.236381,-1.360019,-1.483658,-1.607296,-1.730934,-1.854572
0.6,-1.433228,-1.576551,-1.719874,-1.863197,-2.00652,-2.149842
1.0,-2.25,-2.475,-2.7,-2.925,-3.15,-3.375
