x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89656.1486426382,43135.7572246931,0,0,0,-0.685708329724456,0.727876422579064,5.58516383720884
89656.1036929572,43134.6819760896,0,0,0,-0.66703400498183,0.745027272116867,6.13605585671063
89656.2008190789,43133.8054284367,0,0,0,-0.684264730611946,0.72923369261202,6.55306456266716
89656.2979452005,43132.9288807838,0,0,0,-0.701121618429875,0.713041707174463,6.94507947025939
89656.3950713222,43132.0523331309,0,0,0,-0.717595458926811,0.696460162053523,7.31611936302503
89656.3673210017,43131.1242238514,0,0,0,-0.736078380692849,0.6768963122049,7.68744085151261
89656.3395706813,43130.1961145719,0,0,0,-0.754028114796063,0.656842143971514,7.94345682666609
89656.3118203608,43129.2680052924,0,0,0,-0.771431659120066,0.636312183843169,7.46125418021325
89656.0620674766,43127.9789646264,0,0,0,-0.812326511570001,0.583202913744876,6.7205812522407
89655.8123145923,43126.6899239603,0,0,0,-0.849571594384683,0.527473322562068,5.88745367652253
89655.5625617081,43125.4008832943,0,0,0,-0.882999566020554,0.469373802429912,4.91507977751745
89655.0984639388,43124.7131585962,0,0,0,-0.910403582577984,0.413721303330117,5.39777992343454
89654.6343661694,43124.0254338981,0,0,0,-0.934304201567321,0.356476729862765,5.33925481602144
89654.1702684,43123.3377092,0,0,0,-0.95460944908595,0.297860369495204,4.67656748908745
89653.3732693766,43122.7866991811,0,0,0,-0.975951724350772,0.217986769636955,5.26154400667157
89656.5041041,43138.8769667333,0,0,0,-0.747237680724211,0.664556881317094,11
89656.238542,43137.9077219,0,0,0,-0.721722768504304,0.692182234258062,11
