x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89612.611786,43156.326738,6.238893,0,0,0.798825,0.601564,11
89612.260836,43157.131218,6.240249,0,0,0.702854,0.711334,11
89611.965439,43157.951542,6.242973,0,0,0.702854,0.711334,11
89611.818114,43158.765362,6.250812,0,0,0.702854,0.711334,11
89611.727074,43159.613764,6.256017,0,0,0.702854,0.711334,11
89611.693206,43160.398436,6.265291,0,0,0.568884,0.822418,11
89611.759408,43161.178239,6.275201,0,0,0.568884,0.822418,11
89611.995029,43161.945236,6.284013,0,0,0.568884,0.822418,11
89612.384946,43162.618384,6.297205,0,0,0.568884,0.822418,11
89612.823698,43163.266237,6.303576,0,0,0.332024,0.943271,11
89613.323702,43163.821269,6.312638,0,0,0.332024,0.943271,11
89613.784199,43164.404217,6.316108,0,0,0.332024,0.943271,11
89614.306747,43164.89962,6.31832,0,0,0.332024,0.943271,11
89614.780924,43165.405949,6.322234,0,0,0.095761,0.995404,11
89615.281152,43165.885645,6.327805,0,0,0.095761,0.995404,11
89615.83722,43166.226888,6.335795,0,0,0.095761,0.995404,11
89616.382104,43166.588667,6.340794,0,0,0.095761,0.995404,11
89616.924129,43166.863816,6.343866,0,0,0.095761,0.995404,11
89617.534281,43167.110844,6.34322,0,0,-0.171466,0.98519,11
89618.121631,43167.274358,6.341338,0,0,-0.171466,0.98519,11
89618.720364,43167.357246,6.33936,0,0,-0.171466,0.98519,11
89619.29165,43167.29894,6.336928,0,0,-0.171466,0.98519,11
89619.836076,43167.144683,6.335612,0,0,-0.171466,0.98519,11
89620.385435,43166.90821,6.335418,0,0,-0.171466,0.98519,11
89620.888614,43166.602899,6.336119,0,0,-0.372298,0.928113,11
89621.340703,43166.26441,6.336112,0,0,-0.372298,0.928113,11
89621.744591,43165.891377,6.334677,0,0,-0.372298,0.928113,11
89622.101704,43165.438943,6.333782,0,0,-0.372298,0.928113,11
89622.405825,43165.008091,6.335517,0,0,-0.372298,0.928113,11
89622.695594,43164.575804,6.337763,0,0,-0.372298,0.928113,11
89622.9348,43164.136953,6.339536,0,0,-0.433472,0.901167,11
89623.14125,43163.739153,6.34142,0,0,-0.433472,0.901167,11
89623.329096,43163.288877,6.342593,0,0,-0.433472,0.901167,11
89623.47041,43162.870294,6.344153,0,0,-0.433472,0.901167,11
89623.652052,43162.398377,6.345197,0,0,-0.433472,0.901167,11
89623.835565,43161.888163,6.345604,0,0,-0.433472,0.901167,11
89624.073677,43161.361936,6.345493,0,0,-0.50772,0.861522,11
89624.313539,43160.88848,6.345651,0,0,-0.50772,0.861522,11
89624.577581,43160.384148,6.345476,0,0,-0.50772,0.861522,11
89624.877483,43159.860795,6.345326,0,0,-0.50772,0.861522,11
89625.175613,43159.251314,6.345048,0,0,-0.50772,0.861522,11
89625.535784,43158.638379,6.344531,0,0,-0.535709,0.844403,11
89625.90338,43157.96643,6.344138,0,0,-0.535709,0.844403,11
89626.333988,43157.342045,6.342684,0,0,-0.535709,0.844403,11
89626.79892,43156.686075,6.341546,0,0,-0.535709,0.844403,11
89627.254227,43156.077481,6.341819,0,0,-0.557544,0.830147,11
89627.703261,43155.397866,6.341178,0,0,-0.557544,0.830147,11
89628.188501,43154.718112,6.340613,0,0,-0.557544,0.830147,11
89628.727668,43153.952788,6.340213,0,0,-0.569087,0.822278,11
89629.148876,43153.3396,6.339204,0,0,-0.569087,0.822278,11
89629.641078,43152.699436,6.338074,0,0,-0.569087,0.822278,11
89630.133319,43151.969541,6.337034,0,0,-0.569087,0.822278,11
89630.567441,43151.407941,6.334819,0,0,-0.477121,0.878837,11
89631.039814,43150.652913,6.334369,0,0,-0.477121,0.878837,11
89631.48518,43149.99235,6.333845,0,0,-0.477121,0.878837,11
89631.957522,43149.431128,6.333685,0,0,-0.477121,0.878837,11
89632.378258,43148.779858,6.333223,0,0,-0.5511,0.834439,11
89632.779543,43148.161107,6.330931,0,0,-0.5511,0.834439,11
89633.179998,43147.520035,6.328828,0,0,-0.5511,0.834439,11
89633.575071,43146.895842,6.326266,0,0,-0.518683,0.854967,11
89633.889231,43146.271881,6.321603,0,0,-0.518683,0.854967,11
89634.184134,43145.612751,6.319346,0,0,-0.518683,0.854967,11
89634.501874,43145.015984,6.317114,0,0,-0.518683,0.854967,11
89634.793244,43144.327662,6.315153,0,0,-0.49334,0.869836,11
89635.083097,43143.719161,6.311319,0,0,-0.49334,0.869836,11
89635.406246,43143.053898,6.309368,0,0,-0.49334,0.869836,11
89635.7117,43142.378346,6.308557,0,0,-0.49334,0.869836,11
89636.027796,43141.701117,6.308732,0,0,-0.352614,0.935769,11
89636.342321,43141.097063,6.308957,0,0,-0.352614,0.935769,11
89636.666359,43140.457844,6.30757,0,0,-0.352614,0.935769,11
89636.954913,43139.833932,6.306147,0,0,-0.352614,0.935769,11
89637.249687,43139.194514,6.305368,0,0,-0.23237,0.972628,11
89637.570207,43138.644618,6.303148,0,0,-0.23237,0.972628,11
89637.91352,43138.054051,6.300548,0,0,-0.23237,0.972628,11
89638.287025,43137.501877,6.299249,0,0,-0.23237,0.972628,11
89638.727152,43137.077837,6.29999,0,0,-0.23237,0.972628,11
89639.244181,43136.717937,6.301132,0,0,-0.054406,0.998519,11
89639.840707,43136.527819,6.302764,0,0,-0.054406,0.998519,11
89640.438878,43136.313331,6.304442,0,0,-0.054406,0.998519,11
89641.038882,43136.181701,6.305978,0,0,-0.054406,0.998519,11
89641.625672,43136.223932,6.307493,0,0,-0.054406,0.998519,11
89642.249897,43136.258011,6.308193,0,0,0.160678,0.987007,11
89642.83718,43136.449464,6.308526,0,0,0.160678,0.987007,11
89643.436984,43136.615282,6.308734,0,0,0.160678,0.987007,11
89643.945165,43136.823458,6.309577,0,0,0.160678,0.987007,11
89644.467714,43137.078122,6.310552,0,0,0.343524,0.939144,11
89644.920721,43137.377931,6.311838,0,0,0.343524,0.939144,11
89645.371702,43137.724565,6.314626,0,0,0.343524,0.939144,11
89645.874216,43138.024085,6.316522,0,0,0.343524,0.939144,11
89646.353515,43138.323215,6.319068,0,0,0.554016,0.832506,11
89646.778776,43138.641526,6.322256,0,0,0.554016,0.832506,11
89647.201967,43138.976313,6.32269,0,0,0.554016,0.832506,11
89647.546323,43139.28944,6.324799,0,0,0.554016,0.832506,11
89647.852405,43139.650872,6.326853,0,0,0.554016,0.832506,11
89648.082101,43140.098787,6.32847,0,0,0.699456,0.714676,11
89648.22652,43140.471583,6.33044,0,0,0.699456,0.714676,11
89648.336823,43140.897698,6.331976,0,0,0.699456,0.714676,11
89648.346971,43141.34184,6.334906,0,0,0.699456,0.714676,11
89648.359575,43141.783071,6.336833,0,0,0.699456,0.714676,11
89648.298851,43142.224208,6.338579,0,0,0.699456,0.714676,11
89648.135295,43142.614811,6.340491,0,0,0.699456,0.714676,11
89648.029095,43143.046367,6.341007,0,0,0.699456,0.714676,11
89647.819309,43143.3139,6.34323,0,0,0.855279,0.518168,11
89647.628379,43143.639751,6.34405,0,0,0.855279,0.518168,11
89647.393266,43143.909778,6.34557,0,0,0.855279,0.518168,11
89647.160538,43144.173789,6.346632,0,0,0.855279,0.518168,11
89646.874912,43144.422876,6.347577,0,0,0.855279,0.518168,11
89646.629892,43144.647058,6.349012,0,0,0.855279,0.518168,11
89646.384911,43144.890374,6.350035,0,0,0.855279,0.518168,11
89646.157289,43145.134713,6.351071,0,0,0.855279,0.518168,11
89645.957724,43145.345644,6.352553,0,0,0.855279,0.518168,11
89645.705842,43145.609494,6.353365,0,0,0.855279,0.518168,11
89645.467523,43145.932138,6.353842,0,0,0.855458,0.517873,11
89645.139223,43146.335041,6.353688,0,0,0.855458,0.517873,11
89644.791121,43146.777907,6.353695,0,0,0.855458,0.517873,11
89644.447585,43147.28673,6.355617,0,0,0.855458,0.517873,11
89644.008394,43147.87814,6.357641,0,0,0.855458,0.517873,11
89643.573978,43148.499918,6.359366,0,0,0.882001,0.471247,11
89643.199601,43149.156308,6.361234,0,0,0.882001,0.471247,11
89642.743244,43149.805424,6.362014,0,0,0.882001,0.471247,11
89642.357906,43150.531718,6.362853,0,0,0.882001,0.471247,11
89641.945863,43151.260267,6.361869,0,0,0.909974,0.414665,11
89641.574755,43151.97608,6.362959,0,0,0.909974,0.414665,11
89641.139821,43152.660969,6.365483,0,0,0.909974,0.414665,11
89640.717148,43153.38694,6.368219,0,0,0.931912,0.362684,11
89640.283421,43154.203891,6.371458,0,0,0.931912,0.362684,11
89639.846698,43154.992055,6.371671,0,0,0.931912,0.362684,11
89639.340889,43155.732373,6.370608,0,0,0.899436,0.437053,11
89638.808237,43156.577804,6.373038,0,0,0.899436,0.437053,11
89638.356288,43157.391852,6.387851,0,0,0.899436,0.437053,11
89637.81842,43158.188941,6.402225,0,0,0.904818,0.425798,11
89637.33304,43158.970772,6.428891,0,0,0.904818,0.425798,11
89636.812451,43159.770128,6.448573,0,0,0.904818,0.425798,11
89636.316451,43160.587457,6.464321,0,0,0.909045,0.416698,11
89635.865713,43161.34108,6.48735,0,0,0.909045,0.416698,11
89635.407208,43162.180979,6.500196,0,0,0.909045,0.416698,11
89634.866693,43162.931471,6.511156,0,0,0.911257,0.411839,11
89634.477144,43163.682445,6.529541,0,0,0.911257,0.411839,11
89633.956659,43164.371735,6.540256,0,0,0.911257,0.411839,11
89633.470301,43165.084912,6.549266,0,0,0.911257,0.411839,11
89633.017644,43165.762492,6.558119,0,0,0.906128,0.423003,11
89632.573183,43166.499772,6.572178,0,0,0.906128,0.423003,11
89632.076419,43167.196142,6.583691,0,0,0.906128,0.423003,11
89631.520441,43167.889474,6.594132,0,0,0.896159,0.443734,11
89631.042693,43168.555139,6.611116,0,0,0.896159,0.443734,11
89630.51475,43169.258587,6.61926,0,0,0.896159,0.443734,11
89630.026203,43169.995615,6.626089,0,0,0.896159,0.443734,11
89629.593456,43170.735458,6.633278,0,0,0.910751,0.412956,11
89629.087798,43171.467222,6.637815,0,0,0.910751,0.412956,11
89628.625661,43172.167561,6.643073,0,0,0.910751,0.412956,11
89628.132219,43172.890503,6.647549,0,0,0.926643,0.375943,11
89627.604861,43173.531885,6.654644,0,0,0.926643,0.375943,11
89626.971524,43173.975526,6.661514,0,0,0.926643,0.375943,11
89626.2835,43174.44175,6.662878,0,0,0.926643,0.375943,11
89625.580086,43174.778051,6.657266,0,0,0.941253,0.337701,11
89624.865854,43175.184146,6.650618,0,0,0.941253,0.337701,11
89624.176146,43175.505467,6.639603,0,0,0.941253,0.337701,11
89623.452387,43175.868689,6.631995,0,0,0.941253,0.337701,11
89622.741183,43176.247295,6.627336,0,0,0.845594,0.533826,11
89622.078801,43176.527077,6.620296,0,0,0.845594,0.533826,11
89621.402287,43176.92174,6.614679,0,0,0.845594,0.533826,11
89620.808532,43177.391082,6.606055,0,0,0.845594,0.533826,11
89620.288223,43177.914596,6.600842,0,0,0.845594,0.533826,11
89619.963557,43178.577354,6.598099,0,0,0.678018,0.735046,11
89619.844072,43179.308556,6.598971,0,0,0.678018,0.735046,11
89619.783606,43180.043779,6.599689,0,0,0.678018,0.735046,11
89619.934182,43180.776219,6.600315,0,0,0.678018,0.735046,11
89620.094762,43181.502605,6.602163,0,0,0.563098,0.82639,11
89620.248909,43182.190952,6.605164,0,0,0.563098,0.82639,11
89620.445922,43182.816536,6.611948,0,0,0.563098,0.82639,11
89620.684821,43183.476401,6.617303,0,0,0.563098,0.82639,11
89620.95629,43184.02567,6.6247,0,0,0.563098,0.82639,11
89621.214141,43184.609473,6.629784,0,0,0.328683,0.94444,11
89621.48734,43185.138562,6.635788,0,0,0.328683,0.94444,11
89621.791875,43185.599027,6.6448,0,0,0.328683,0.94444,11
89622.072822,43186.046643,6.652911,0,0,0.328683,0.94444,11
89622.403335,43186.420787,6.663715,0,0,0.328683,0.94444,11
89622.711139,43186.818646,6.67107,0,0,0.129383,0.991595,11
89623.027588,43187.14753,6.679907,0,0,0.129383,0.991595,11
89623.325089,43187.393966,6.692351,0,0,0.129383,0.991595,11
89623.735808,43187.610052,6.701997,0,0,0.129383,0.991595,11
89624.130606,43187.778189,6.710986,0,0,0.129383,0.991595,11
89624.438398,43187.931657,6.72065,0,0,0.129383,0.991595,11
89624.7821,43188.085242,6.726254,0,0,0.129383,0.991595,11
89625.149976,43188.118572,6.73306,0,0,0.129383,0.991595,11
89625.51505,43188.168318,6.737555,0,0,-0.073857,0.997269,11
89625.773346,43188.170161,6.743755,0,0,-0.073857,0.997269,11
89626.097797,43188.200232,6.747569,0,0,-0.073857,0.997269,11
89626.430726,43188.185356,6.750504,0,0,-0.073857,0.997269,11
89626.738022,43188.142177,6.753605,0,0,-0.073857,0.997269,11
89626.984199,43188.103234,6.757116,0,0,-0.073857,0.997269,11
89627.254443,43188.087491,6.759072,0,0,-0.073857,0.997269,11
89627.511418,43188.00597,6.762326,0,0,-0.073857,0.997269,11
89627.811068,43187.936539,6.764503,0,0,-0.073857,0.997269,11
89628.004354,43187.937218,6.767932,0,0,-0.073857,0.997269,11
89628.262331,43187.89808,6.770142,0,0,-0.257591,0.966254,11
89628.453087,43187.820995,6.773058,0,0,-0.257591,0.966254,11
89628.702961,43187.750111,6.77523,0,0,-0.257591,0.966254,11
89628.950961,43187.694701,6.77711,0,0,-0.257591,0.966254,11
89629.181948,43187.672945,6.779057,0,0,-0.257591,0.966254,11
89629.363274,43187.599372,6.782147,0,0,-0.257591,0.966254,11
89629.582663,43187.485663,6.784788,0,0,-0.257591,0.966254,11
89629.764634,43187.423732,6.786611,0,0,-0.257591,0.966254,11
89629.957213,43187.363785,6.788993,0,0,-0.257591,0.966254,11
89630.137266,43187.324484,6.790588,0,0,-0.257591,0.966254,11
89630.299821,43187.281725,6.791754,0,0,-0.257591,0.966254,11
89630.437385,43187.25183,6.792806,0,0,-0.257591,0.966254,11
89630.545041,43187.193411,6.79419,0,0,-0.257591,0.966254,11
89630.677165,43187.100679,6.79521,0,0,-0.257591,0.966254,11
89630.743483,43187.017655,6.79641,0,0,-0.257591,0.966254,11
89630.903729,43186.886894,6.797301,0,0,-0.307613,0.951512,11
89631.05823,43186.796441,6.799003,0,0,-0.307613,0.951512,11
89631.305846,43186.636904,6.800786,0,0,-0.307613,0.951512,11
89631.581332,43186.471799,6.803117,0,0,-0.307613,0.951512,11
89631.817587,43186.323782,6.808131,0,0,-0.307613,0.951512,11
89632.063791,43186.127089,6.811248,0,0,-0.307613,0.951512,11
89632.316265,43186.026043,6.816257,0,0,-0.307613,0.951512,11
89632.507311,43185.832416,6.817794,0,0,-0.307613,0.951512,11
89632.702132,43185.679252,6.818253,0,0,-0.307613,0.951512,11
89632.906975,43185.589,6.818734,0,0,-0.307613,0.951512,11
89633.18643,43185.424067,6.819178,0,0,-0.307613,0.951512,11
89633.492546,43185.17758,6.819846,0,0,-0.285239,0.958457,11
89633.821755,43184.940067,6.824876,0,0,-0.285239,0.958457,11
89634.177967,43184.74215,6.834436,0,0,-0.285239,0.958457,11
89634.512861,43184.462071,6.842222,0,0,-0.285239,0.958457,11
89634.858549,43184.207103,6.849651,0,0,-0.285239,0.958457,11
89635.147602,43184.018767,6.860395,0,0,-0.285239,0.958457,11
89635.444685,43183.756589,6.867243,0,0,-0.285239,0.958457,11
89635.710893,43183.624868,6.877933,0,0,-0.285239,0.958457,11
89636.010915,43183.430112,6.88452,0,0,-0.163097,0.98661,11
89636.29905,43183.192051,6.891342,0,0,-0.163097,0.98661,11
89636.62036,43182.919834,6.901082,0,0,-0.163097,0.98661,11
89637.027489,43182.607254,6.908715,0,0,-0.163097,0.98661,11
89637.487294,43182.269861,6.917029,0,0,-0.163097,0.98661,11
89637.892434,43181.962696,6.929591,0,0,-0.163097,0.98661,11
89638.324749,43181.641447,6.937999,0,0,-0.163097,0.98661,11
89638.76235,43181.363404,6.947092,0,0,-0.010237,0.999948,11
89639.114928,43181.155328,6.958238,0,0,-0.010237,0.999948,11
89639.509702,43181.025671,6.97111,0,0,-0.010237,0.999948,11
89639.941072,43180.964112,6.980187,0,0,-0.010237,0.999948,11
89640.373256,43180.960164,6.988374,0,0,-0.010237,0.999948,11
89640.725708,43181.014144,6.999161,0,0,-0.010237,0.999948,11
89641.148585,43181.042933,7.00677,0,0,-0.010237,0.999948,11
89641.597023,43181.078204,7.013888,0,0,0.09309,0.995658,11
89642.057259,43181.198772,7.024952,0,0,0.09309,0.995658,11
89642.520886,43181.245353,7.034122,0,0,0.09309,0.995658,11
89642.901356,43181.354509,7.04839,0,0,0.09309,0.995658,11
89643.350436,43181.44989,7.057362,0,0,0.09309,0.995658,11
89643.813165,43181.556239,7.070953,0,0,0.09309,0.995658,11
89644.319214,43181.695526,7.081082,0,0,0.09309,0.995658,11
89644.811711,43181.800391,7.089819,0,0,0.178075,0.984017,11
89645.271661,43181.866304,7.099214,0,0,0.178075,0.984017,11
89645.687469,43181.996952,7.110593,0,0,0.178075,0.984017,11
89646.144186,43182.123526,7.119403,0,0,0.178075,0.984017,11
89646.687767,43182.261952,7.12434,0,0,0.178075,0.984017,11
89647.20118,43182.365633,7.128792,0,0,0.178075,0.984017,11
89647.727183,43182.567611,7.132946,0,0,0.241111,0.970498,11
89648.194949,43182.686834,7.137316,0,0,0.241111,0.970498,11
89648.698075,43182.830488,7.137777,0,0,0.241111,0.970498,11
89649.128336,43183.026783,7.136096,0,0,0.241111,0.970498,11
89649.602399,43183.253159,7.13602,0,0,0.241111,0.970498,11
89650.002611,43183.473283,7.136992,0,0,0.241111,0.970498,11
89650.44744,43183.678376,7.136646,0,0,0.233975,0.972243,11
89650.823958,43183.901057,7.133993,0,0,0.233975,0.972243,11
89651.239464,43184.158568,7.131339,0,0,0.233975,0.972243,11
89651.644577,43184.405456,7.128806,0,0,0.233975,0.972243,11
89651.974294,43184.692028,7.125001,0,0,0.233975,0.972243,11
89652.305879,43185.075262,7.121055,0,0,0.233975,0.972243,11
89652.650669,43185.472067,7.117081,0,0,0.197508,0.980301,11
89653.03109,43185.888471,7.110967,0,0,0.197508,0.980301,11
89653.50413,43186.391492,7.105406,0,0,0.197508,0.980301,11
89653.9944,43186.912021,7.097889,0,0,0.197508,0.980301,11
89654.46449,43187.406446,7.082142,0,0,0.197508,0.980301,11
89655.043922,43187.826667,7.069784,0,0,0.056364,0.99841,11
89655.682687,43188.029746,7.04531,0,0,0.056364,0.99841,11
89656.400107,43188.174546,7.029357,0,0,0.056364,0.99841,11
89657.145435,43188.23503,7.009205,0,0,0.056364,0.99841,11
89657.887347,43188.143779,6.980349,0,0,0.056364,0.99841,11
89658.650842,43187.984454,6.948849,0,0,-0.145469,0.989363,11
89659.500567,43187.898994,6.925778,0,0,-0.145469,0.989363,11
89660.285858,43187.723209,6.907687,0,0,-0.145469,0.989363,11
89661.037494,43187.454933,6.878512,0,0,-0.145469,0.989363,11
89661.825806,43187.223338,6.864607,0,0,-0.42261,0.906311,11
89662.542045,43186.98703,6.846208,0,0,-0.42261,0.906311,11
89663.216958,43186.74069,6.834576,0,0,-0.42261,0.906311,11
