s_m,x,y,z,x_quat,y_quat,z_quat,w_quat,speed,heading_rad,curvature_1pm,turn_radius_m,v_limit_mps,v_kappa_mps,v_ref_mps,v_ref_kmh,t_ref_s
166.4872284502659,89635.7318312,43161.5176381,0.0,0.0,0.0,0.9090449834628126,0.4166979938049796,8.333333333333334,2.2719254365294383,0.006474649321472408,154.44851919371425,10.0,19.64996941433461,9.362098004929054,33.703552817744594,26.714707984732275
169.47351620469001,89633.7847531,43163.7775397,0.0,0.0,0.0,0.9112566626678846,0.4118389184418941,8.333333333333334,2.287306485230425,0.0014159488332417965,706.240209055092,10.0,42.019049520874816,9.828421474463536,35.38231730806873,27.02559029775526
172.4675952306425,89631.807161,43166.0239011,0.0,0.0,0.0,0.9061282124747287,0.4230031472192053,8.333333333333334,2.280337666127786,-0.0070757267621975395,141.3282385835693,10.0,18.796824105654743,9.95771766814648,35.84778360532733,27.32810777331194
175.462813526787,89629.8754824,43168.3299613,0.0,0.0,0.0,0.8961587401628248,0.4437336052518206,8.333333333333334,2.244912015772118,-0.00405233099277108,246.77154995085345,10.0,24.838052960671728,9.17142940733868,33.01714586641925,27.64262307763506
178.4197697741562,89628.0728391,43170.6949574,0.0,0.0,0.0,0.910750913033808,0.412956141022367,8.333333333333334,2.2555773892145696,0.014919756482394853,67.02522264220525,10.0,12.94461496551802,8.321463440723866,29.957268386605918,27.982609464280987
181.3763400519026,89626.1769196,43172.8592263,0.0,0.0,0.0,0.9266429901665514,0.3759425072736421,8.333333333333334,2.3311910615474516,0.025780473079209443,38.789047700076765,10.0,9.847467656722307,7.406787504508307,26.664435016229906,28.34847983876721
184.3947457020766,89623.9486293,43175.0235088,0.0,0.0,0.0,0.941253485813917,0.3377008668084083,8.333333333333334,2.410421740628921,-0.017408415512036344,57.44348182111063,10.0,11.983684932139052,6.271264811911627,22.576553322881857,28.802688915805884
187.45226845066134,89621.6377949354,43176.92663418808,0.0,0.0,0.0,0.8455940572063416,0.5338264609564781,8.333333333333334,2.2216776454067744,-0.10262475243153313,9.744237879327967,10.0,4.935645317313625,4.935645317313625,17.768323142329052,29.336936713645084
190.48486688900886,89620.22252859152,43179.897633408575,0.0,0.0,0.0,0.6780175724580781,0.7350456934354862,8.333333333333334,1.7615052960530098,-0.1427991645765826,7.002842089203569,10.0,4.18414928306925,4.18414928306925,15.062937419049302,30.05863464651331
193.4343475985041,89620.4575395,43182.8044835,0.0,0.0,0.0,0.5630982111452201,0.826389983364424,8.333333333333334,1.3387125230481618,-0.13864447037641792,7.212692992984236,10.0,4.246378749294578,4.246378749294578,15.286963497460482,30.75048564394884
